cohort,concept,source_type,variable_or_line,label_or_snippet,source_file,evidence_status
ELSA,weight,codebook_or_dofile_text,line 540,"***Round 2 person-level longitudinal weight, wave 9 base, core sample",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 543,"label variable r`rd'covlwt9cresp ""r`rd'covlwt9cresp:r`rd' COVID: r person-level longitudinal weight, wave 9 base, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 547,"label variable s`rd'covlwt9cresp ""s`rd'covlwt9cresp:r`rd' COVID: s person-level longitudinal weight, wave 9 base, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 549,"***Round 2 person-level longitudinal weight, w9 to r1,2, core sample",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 552,"label variable r`rd'covlwt9resp ""r`rd'covlwt9resp:r`rd' COVID: r person-level longitudinal weight, w9 to r1,2, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 556,"label variable s`rd'covlwt9resp ""s`rd'covlwt9resp:r`rd' COVID: s person-level longitudinal weight, w9 to r1,2, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 558,"***Round 2 person-level longitudinal weight, covid round 1 base, core sample",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 561,"label variable r`rd'covlwtc1resp ""r`rd'covlwtc1resp:r`rd' COVID: r person-level longitudinal weight, covid round 1 base, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 565,"label variable s`rd'covlwtc1resp ""s`rd'covlwtc1resp:r`rd' COVID: s person-level longitudinal weight, covid round 1 base, core sample""",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/code/stata/h_elsa_covid_long.do,text mention; manual mapping required
ELSA,weight,codebook_or_dofile_text,line 1,"<!DOCTYPE HTML PUBLIC '-//W3C//DTD HTML 4.01//EN'><html><head><title>Title Page</title><meta http-equiv='Content-Type' content='text/html; charset=iso-8859-1'><style type='text/css'>h1 { margin:0px 0px 0px 0px; padding:0px; font-size:large; font-weight:900; font-family:arial,sans-serif; text-align:l",/mnt/e/Database/七大老年健康数据库数据/2. ELSA 英国/Raw_data/UKDA-9228-stata/mrdoc/UKDA/UKDA_Study_9228_Information.htm,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 2124,r@weight r@back r@vgactx r@mdactx r@ltactx r@drink r@drinkd r@cholst r@flusht r@mammog  ///,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Dofiles/数据合并.do,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 2154,r@memrye r@wthh r@wtresp r@wtr_nh r@wtcrnh r@proxy r@balsemi  ///,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Dofiles/数据合并.do,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 2210,mammog papsm prost bmi height weight back smokev smoken drink ///,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Dofiles/数据合并.do,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 2243,wthh wtresp wtr_nh wtcrnh race proxy radtimtdth balsemi  ///,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Dofiles/数据合并.do,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 2621,"label var wtresp ""个体权重""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Dofiles/数据合并.do,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 37,STRATUM  68 - 69,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,psu,codebook_or_dofile_text,line 598,"SECU = ""SAMPLING ERROR COMPUTATION UNIT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 599,"STRATUM = ""STRATUM ID""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 604,"HHBASEWT = ""HOUSEHOLD WEIGHT AT ENTRY""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 653,"VBS1618WGTR = ""2016-2018 WEIGHT: VENOUS BLOOD STUDY""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 659,"VBSI16WGTRA = ""2016 VBS WEIGHT FOR HCY, TSR, AND MTDNACN""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 660,"VBSI16WGTRB = ""2016 VBS WEIGHT FOR BDNF AND CLUSTERIN""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 689,"AWGTHH = ""1992 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 690,"AWGTR = ""1992 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 691,"AWHY0WGT = ""1992 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 712,"BWGTHH = ""1993 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 713,"BWGTR = ""1993 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 714,"BWHY0WGT = ""1993 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 735,"CWGTHH = ""1994 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 736,"CWGTR = ""1994 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 737,"CWHY0WGT = ""1994 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 758,"DWGTHH = ""1995 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 759,"DWGTR = ""1995 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 760,"DWHY0WGT = ""1995 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 781,"EWGTHH = ""1996 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 782,"EWGTR = ""1996 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 783,"EWHY0WGT = ""1996 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 805,"FWGTHH = ""1998 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 806,"FWGTR = ""1998 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 807,"FWHY0WGT = ""1998 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 828,"GWGTHH = ""2000 WEIGHT: HOUSEHOLD-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 829,"GWGTR = ""2000 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 830,"GWGTRNH = ""2000 WEIGHT: NURSING HOME RESIDENT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 831,"GWHY0WGT = ""2000 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 853,"HWGTHH = ""2002 WEIGHT: HOUSEHOLD LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 854,"HWGTR = ""2002 WEIGHT: RESPONDENT-LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 855,"HWGTRNH = ""2002 WEIGHT: NURSING HOME RESIDENT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 856,"HWHY0WGT = ""2002 WHY ZERO WEIGHT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 875,"JPMSELWT = ""SAMPLE WEIGHT FOR PHYSICAL MEASURES""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 876,"JPMWGTR = ""RESPONDENT WEIGHT FOR PHYSICAL MEASURE""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 882,"JWGTHH = ""2004 WEIGHT: HOUSEHOLD LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 883,"JWGTR = ""2004 WEIGHT: RESPONDENT LEVEL""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,weight,codebook_or_dofile_text,line 884,"JWGTR_DB = ""2004 RESP WEIGHT FOR DISABILITY QNAIRE""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sas,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 32,STRATUM 68- 69,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sps,text mention; manual mapping required
HRS,psu,codebook_or_dofile_text,line 593,"SECU""SAMPLING ERROR COMPUTATION UNIT""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sps,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 594,"STRATUM""STRATUM ID""",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/TRK2020TR_R.sps,text mention; manual mapping required
HRS,psu,codebook_or_dofile_text,line 506,SECU                     SAMPLING ERROR COMPUTATION UNIT,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 509,This is the stratum half-sample code for analysis of sampling error using the,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 510,"BRR method or approximate 'two-per-stratum' Taylor Series method (Kish and Hess,",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 511,"1959). Within the SR sampling error strata, the half sample units are created by",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 522,STRATUM                  STRATUM ID,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 525,This code is the variable which defines the sampling error computation strata of,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 527,each self-representing (SR) design stratum is represented by one sampling error,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 528,"computation stratum.  Due to their population size, two sampling error",/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
HRS,strata,codebook_or_dofile_text,line 529,computation strata are defined for each of the three largest MSAs.  Pairs of,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Raw_data/Cross-Wave Tracker File/trk2020TR_R.txt,text mention; manual mapping required
