source_path,source_layer,wave_hint,file_type,variable,variable_label,candidate_category,qualifies_for_strict_functional,nonmissing,sample_values,has_mergeid,strict_wave1_evidence
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_dropoff.dta,raw_share_release,1,dta,q30_b,Accommodation has: indoor flushing toilet for hh's personal use,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_dropoff.dta,raw_share_release,1,dta,q30_c,Accommodation has: central heating,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_dropoff.dta,raw_share_release,1,dta,q31_d,Accommodation has insufficient heating/cooling facilities,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_dropoff.dta,raw_share_release,1,dta,q4_k,I did not feel like eating/my appetite was poor,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_dropoff.dta,raw_share_release,1,dta,q7_c,Personal care for older persons in need: e.g. nursing/bathing/dressing,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gs.dta,raw_share_release,1,dta,gs001_,Willing to have handgrip measured,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,gali,Limitations with activities - gali,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,maxgrip,Max. of grip strength measure,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,mobilit2,"1+ mobility, arm function and fine motor limitations",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,mobilit3,"3+ mobility, arm function and fine motor limitations",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,mobility,"Mobility, arm function and fine motor limitations",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,numeracy,Numeracy score: mathematical performance (percentage),bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,wspeed,Walking speed,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_health.dta,raw_share_release,1,dta,wspeed2,Walking speed: cut-off point,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,gali,Limitation with activities,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,gali_f,Limitation with activities - Flag,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,maxgrip,Maximum of grip strength measures,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,maxgrip_f,Maximum of grip strength measures - Flag,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,mobility,Mobility limitations,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_gv_imputations.dta,raw_share_release,1,dta,mobility_f,Mobility limitations - Flag,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_hc.dta,raw_share_release,1,dta,hc032d3,Received home care: meals-on-wheels,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_hc.dta,raw_share_release,1,dta,hc037_,Weeks received meals-on-wheels,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_mh.dta,raw_share_release,1,dta,mh012_,Eating more or less,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph010d7,Bothered by: falling down,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph010d8,Bothered by: fear of falling down,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph048d1,Difficulties: walking 100 metres,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph048d3,Difficulties: getting up from chair,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d1,"Difficulties: dressing, including shoes and socks",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d2,Difficulties: walking across a room,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d3,Difficulties: bathing or showering,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d4,"Difficulties: eating, cutting up food",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d6,"Difficulties: using the toilet, incl getting up or down",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d8,Difficulties: preparing a hot meal,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ph.dta,raw_share_release,1,dta,ph049d9,Difficulties: shopping for groceries,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_vignettes.dta,raw_share_release,1,dta,v14,A14-B19: mobility vignette 1,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_vignettes.dta,raw_share_release,1,dta,v16,A16-B17: mobility vignette 2,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_vignettes.dta,raw_share_release,1,dta,v18,A18-B15: mobility vignette 3,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_vignettes.dta,raw_share_release,1,dta,v3,A3-B4: mobility self-rating,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ws.dta,raw_share_release,1,dta,ws002_,Able to walk alone (using aid),strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ws.dta,raw_share_release,1,dta,ws004_,Respondent willing to do walking test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ws.dta,raw_share_release,1,dta,ws011_,Time of first walking speed test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Raw_data/Wave 1 Release 9.0.0/sharew1_rel9-0-0_ws.dta,raw_share_release,1,dta,ws013_,Time of second walking speed test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,as054d2,"Owe money: overdue bills (phone, electricity, heating, rent)",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,gali,Limitation with activities,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,gali_f,Limitation with activities - Flag,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,gs001_,Willing to have handgrip measured,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,hc032d3,Received home care: meals-on-wheels,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,hc037_,Weeks received meals-on-wheels,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,maxgrip,Maximum of grip strength measures,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,maxgrip_f,Maximum of grip strength measures - Flag,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,mh012_,Eating more or less,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,mobilit2,"1+ mobility, arm function and fine motor limitations",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,mobilit3,"3+ mobility, arm function and fine motor limitations",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,mobility,Mobility limitations,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,mobility_f,Mobility limitations - Flag,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph010d7,Bothered by: falling down,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph010d8,Bothered by: fear of falling down,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph048d1,Difficulties: walking 100 metres,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph048d3,Difficulties: getting up from chair,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d1,"Difficulties: dressing, including shoes and socks",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d2,Difficulties: walking across a room,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d3,Difficulties: bathing or showering,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d4,"Difficulties: eating, cutting up food",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d6,"Difficulties: using the toilet, incl getting up or down",strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d8,Difficulties: preparing a hot meal,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ph049d9,Difficulties: shopping for groceries,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q13_c,How often does general practitioner: ask about falling down,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q30_b,Accommodation has: indoor flushing toilet for hh's personal use,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q30_c,Accommodation has: central heating,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q31_d,Accommodation has insufficient heating/cooling facilities,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q4_k,I did not feel like eating/my appetite was poor,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,q7_c,Personal care for older persons in need: e.g. nursing/bathing/dressing,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,v14,A14-B19: mobility vignette 1,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,v16,A16-B17: mobility vignette 2,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,v18,A18-B15: mobility vignette 3,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,v3,A3-B4: mobility self-rating,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ws002_,Able to walk alone (using aid),strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ws004_,Respondent willing to do walking test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ws011_,Time of first walking speed test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,ws013_,Time of second walking speed test,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,wspeed,Walking speed,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1.dta,temp_data,1,dta,wspeed2,Walking speed: cut-off point,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,adl2,1个及以上的日常生活活动限制,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,adl_f,日常生活活动限制 - 标志,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,iadl_f,工具性日常生活活动限制 - 标志,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,maxgrip,握力测量的最大值,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,maxgrip_f,握力测量的最大值 - 标志,bridge_performance_or_frailty,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,mobility,行动限制,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave1_CN.dta,temp_data,1,dta,mobility_f,行动限制 - 标志,strict_like_functional_limitation,0,0,,1,0
/mnt/e/Database/七大老年健康数据库数据/7.SHARE 欧洲/SHARE_欧洲/Temp_data/share_wave2.dta,temp_data,2,dta,as054d6,"Owe money: overdue bills (phone, electricity, heating, rent)",strict_like_functional_limitation,0,0,,1,0
